path,airport,language,name,shortDesc,category,type,terminal,level,lat,long,locationId,squareImage,banner,,,
,klia,en,E10,E,Check-In Counter,location,MTB,5,2.754563,101.704539,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Banner (FILEminimizer).jpg,,,
,klia,en,J01,J,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,B18,B,Check-In Counter,location,MTB,5,2.753502,101.7041,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,G09,G,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,D08,D,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,H11,H,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,M02,M,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,L06,L,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,K12,K,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,A07,A,Check-In Counter,location,MTB,5,2.754955,101.705105,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,D03,D,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,C14,C,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,A02,A,Check-In Counter,location,MTB,5,2.754955,101.705105,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,G04,G,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,J05,J,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,F15,F,Check-In Counter,location,MTB,5,2.754563,101.704539,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Banner (FILEminimizer).jpg,,,
,klia,en,J12,J,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,M06,M,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,L17,L,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,H09,H,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,M13,M,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,A18,A,Check-In Counter,location,MTB,5,2.754955,101.705105,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,D10,D,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,G11,G,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,E08,E,Check-In Counter,location,MTB,5,2.754563,101.704539,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Banner (FILEminimizer).jpg,,,
,klia,en,K01,K,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,B07,B,Check-In Counter,location,MTB,5,2.753502,101.7041,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,G10,G,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,L01,L,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,M07,M,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,H16,H,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,M12,M,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,C08,C,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,B14,B,Check-In Counter,location,MTB,5,2.753502,101.7041,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,A17,A,Check-In Counter,location,MTB,5,2.754955,101.705105,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,L13,L,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,A03,A,Check-In Counter,location,MTB,5,2.754955,101.705105,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,K16,K,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,F11,F,Check-In Counter,location,MTB,5,2.754563,101.704539,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Banner (FILEminimizer).jpg,,,
,klia,en,F08,F,Check-In Counter,location,MTB,5,2.754563,101.704539,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Banner (FILEminimizer).jpg,,,
,klia,en,E14,E,Check-In Counter,location,MTB,5,2.754563,101.704539,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Banner (FILEminimizer).jpg,,,
,klia,en,G05,G,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,K06,K,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,D07,D,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,C18,C,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,M17,M,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,D15,D,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,H04,H,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,E04,E,Check-In Counter,location,MTB,5,2.754563,101.704539,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Banner (FILEminimizer).jpg,,,
,klia,en,J09,J,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,J17,J,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,B02,B,Check-In Counter,location,MTB,5,2.753502,101.7041,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,B06,B,Check-In Counter,location,MTB,5,2.753502,101.7041,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/A&B\/Banner (FILEminimizer).jpg,,,
,klia,en,M03,M,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,H12,H,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,L18,L,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,G14,G,Check-In Counter,location,MTB,5,2.75438,101.704255,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/G&H\/Banner (FILEminimizer).jpg,,,
,klia,en,D13,D,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,K13,K,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,K09,K,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,L05,L,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,C15,C,Check-In Counter,location,MTB,5,2.754764,101.70483,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/C&D\/Banner (FILEminimizer).jpg,,,
,klia,en,J13,J,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
,klia,en,E09,E,Check-In Counter,location,MTB,5,2.754563,101.704539,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/E&F\/Banner (FILEminimizer).jpg,,,
,klia,en,M14,M,Check-In Counter,location,MTB,5,2.75398,101.703681,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/L&M\/Banner (FILEminimizer).jpg,,,
,klia,en,K02,K,Check-In Counter,location,MTB,5,2.754177,101.703961,,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Level 5\/Traveller\/Check-In Counter\/J&K\/Banner (FILEminimizer).jpg,,,
